TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
50885,5007,6598,9746,6127,5349,6100,6058,3538,2362,284.4,240.5,99.6,87.2,7.0,5.8,19.82110269,9.952485975,0.746835826,38.54391739,24.17831063,85.40287323,9,52540,11175,492,13,44.4,41.9,46.8,32.4,30.5,34.2,13505,7.5,6.7,8.2,3108,8.7,7.4,10.1,3629,10.7,9.7,11.6,4444,3.1,2.8,3.3,1283,5
50574,5652,6199,5962,5510,5574,7471,7141,4518,2547,255.0,223.5,86.2,78.1,7.1,6.2,22.97441143,20.66089745,0.545502243,24.62065927,19.5991163,72.95605444,16,52300,13866,1215,33,57.2,55.4,58.9,42.0,40.7,43.5,16692,10.9,10.1,11.7,4329,11.6,10.4,13.0,4630,13.073503184713378,12.088089171974522,14.05372611464968,7678,3.446242038216561,3.2075159235668798,3.71047770700637,1900,5
73657,10215,10482,9400,10474,9745,9377,7416,4464,2084,207.6,188.2,79.9,75.0,7.0,6.5,31.89381766,5.107898767,2.150694217,21.97129661,41.18090632,88.88721442,0,71568,12771,141,3,46.6,44.4,48.6,34.5,32.7,36.1,18854,7.3,6.6,8.0,3985,8.0,6.9,9.2,4377,10.8,10.0,11.6,5913,2.8,2.6,3.0,1518,3
22628,3162,2605,2929,3056,2559,2868,2544,1844,1061,263.2,231.8,90.3,81.7,7.3,6.3,11.89621171,5.584152971,0.255032676,11.28519592,9.906425514,31.2202501,0,21620,5038,1755,46,44.9,42.6,47.1,33.7,32.0,35.3,5824,8.3,7.5,9.0,1431,9.0,7.8,10.3,1548,12.6,11.7,13.5,2169,3.4,3.2,3.6,588,4
14523,331,190,374,532,389,1635,488,246,296,320.5,273.3,100.8,88.2,8.7,7.2,102.7386195,83.16796142,2.919460985,152.2227496,105.6874218,392.6895084,35,185984,44846,6,38,43.5,41.0,45.9,33.4,31.5,35.3,2523,6.8,6.1,7.6,1050,6.9,5.8,8.2,43,10.0,9.0,10.9,547,2.8,2.6,3.0,152,2
33370,3984,4771,4099,3710,4113,4600,4125,2631,1337,230.8,212.0,80.3,74.4,6.5,6.1,17.21887488,4.213712503,0.658236746,13.11985514,16.57061142,43.41370539,4,33448,7509,395,14,45.1,43.0,47.3,34.1,32.4,35.9,8738,7.7,6.9,8.5,1970,9.6,8.3,11.0,2471,12.2,11.2,13.2,3133,3.0,2.8,3.2,769,2
14523,331,190,374,532,389,1635,488,246,296,229.5,205.0,80.1,72.3,7.0,6.2,172.9531335,85.53881994,5.626481006,174.2578248,190.8926382,526.1167457,211,404869,68651,524,40,42.6,41.0,44.3,36.3,35.0,37.5,2523,5.8,5.3,6.2,1050,5.8,5.1,6.6,43,11.0,10.3,11.7,547,2.8,2.7,3.0,152,3
14523,331,190,374,532,389,1635,488,246,296,306.5,271.0,97.7,87.5,7.6,6.7,418.6810533,141.3058041,6.222919407,536.5370757,205.508119,1189.032942,105,679756,109974,1127,30,46.79391719745223,44.65812101910828,48.838694267515926,35.01929936305733,33.40611464968153,36.594713375796175,2523,5.4,5.1,5.8,1050,4.8,4.3,5.4,43,11.1,10.4,11.7,547,2.7,2.6,2.8,152,1
14523,331,190,374,532,389,1635,488,246,296,263.2,231.8,90.3,81.7,7.3,6.3,173.1022875,81.25524975,3.710991425,164.2113706,144.1488232,454.2872003,53,324073,65204,1704,46,41.2,39.4,42.8,32.3,31.1,33.5,2523,6.1,5.6,6.7,1050,6.0,5.2,7.0,43,11.1,10.4,11.8,547,2.8,2.7,3.0,152,2
38310,4767,5345,4753,4298,4154,5259,5112,3059,1563,217.1,196.7,77.2,71.2,7.6,6.9,19.88441798,4.193205999,0.79161459,17.90930039,14.64095104,49.70712607,18,40755,9436,23,0,58.8,44.65812101910828,60.5,42.2,40.8,43.6,12318,10.6,9.9,11.4,3103,11.4,10.2,12.7,3327,13.073503184713378,12.088089171974522,14.05372611464968,6160,3.446242038216561,3.2075159235668798,3.71047770700637,1392,5
54012,5429,6622,6553,5688,6859,8129,7309,5142,2281,253.1,225.8,85.1,77.8,8.1,7.4,45.85827436,9.509927459,0.917484612,28.61754178,19.83362388,80.60301772,6,52887,13602,36,42,53.9,51.5,56.2,39.3,37.3,41.2,17054,9.5,8.6,10.4,4118,11.4,9.8,13.1,4957,14.1,13.0,15.2,6128,3.5,3.2,3.7,1500,4
8326,1022,1044,895,879,974,1178,1138,756,440,207.6,188.2,79.9,75.0,7.0,6.5,3.605196055,0.577383889,0.243109006,2.483579504,4.654984944,10.04758471,0,8528,2133,144,3,57.0,55.2,58.7,42.1,40.6,43.6,2713,10.8,10.0,11.6,694,10.9,9.7,12.2,705,17.1,16.2,18.1,1104,4.1,3.9,4.4,266,6
25095,3319,3533,2681,2884,2950,3381,3170,1892,1285,218.2,193.1,84.8,77.9,6.9,6.5,15.28212107,6.782335729,0.938236361,10.16157686,17.18244726,32.49637295,0,25027,6126,611,15,42.7,40.4,45.0,36.6,34.7,38.4,6889,7.2,6.5,8.0,1360,6.8,5.8,7.9,1279,10.2,9.3,11.0,1914,2.9,2.7,3.2,553,4
1748,226,228,151,174,183,217,253,203,113,227.6,206.5,88.0,80.5,6.8,6.3,0.985818675,0.499513482,0.083452373,0.723454021,1.074074061,2.289236666,0,1741,582,633,16,44.8,42.2,47.2,33.5,31.5,35.3,447,8.4,7.6,9.3,112,8.0,6.8,9.3,107,12.4,11.4,13.6,166,3.3,3.1,3.6,44,6
2040,227,232,203,202,188,306,309,202,171,273.1,236.3,86.6,79.0,7.0,6.3,1.137800476,0.221433221,0.040623839,1.268995497,0.911039538,3.617852552,0,2053,630,445,25,47.7,45.0,50.1,32.4,30.5,34.3,526,10.2,9.1,11.4,166,11.0,9.4,12.9,179,13.5,12.3,14.7,219,3.7,3.4,4.1,61,6
9097,687,843,988,1050,979,1375,1643,1017,515,287.0,249.7,97.8,87.6,7.9,6.7,4.022517198,3.442801484,0.131050334,6.748182132,5.481362236,18.47718703,0,9254,3126,832,22,48.8,46.4,51.1,37.6,35.8,39.6,2909,10.2,9.2,11.3,787,11.0,9.4,12.7,852,13.4,12.2,14.5,1034,3.7,3.4,4.0,285,6
56019,6698,7556,5975,6057,6753,7750,7406,5134,2690,224.8,199.9,72.9,66.5,6.2,5.4,19.32238502,11.40411068,1.020768421,21.19607084,18.76027928,66.16062703,0,53607,14526,1645,43,50.0,47.7,52.1,37.7,35.9,39.5,16248,9.5,8.6,10.5,4100,9.6,8.2,11.1,4127,13.6,12.5,14.6,5855,3.6,3.3,3.9,1533,6
14523,331,190,374,532,389,1635,488,246,296,228.7,202.9,79.1,71.9,7.0,6.1,480.6607659,332.120118,14.47472711,496.9323557,340.5054771,1276.571106,538,1010420,159840,128,10,46.79391719745223,44.65812101910828,48.838694267515926,35.01929936305733,25.5,36.594713375796175,2523,5.1,4.7,9.4543949044586,1050,5.3,4.6,6.1,43,10.1,9.5,10.8,547,2.7,2.6,2.9,152,1
26617,2925,2935,2819,3047,3309,4142,3792,2421,1227,264.9,238.3,94.6,86.4,7.9,7.1,13.92299823,8.424306725,0.608930867,13.97336094,14.99892871,42.10779834,0,26427,7133,76,49,45.2,42.9,47.4,37.1,35.2,39.0,7878,8.7,7.9,9.6,1844,8.4,7.3,9.6,1776,11.6,10.7,12.5,2458,3.4,3.2,3.7,731,6
20845,2247,2598,2209,2252,2533,3348,3046,1821,791,230.8,212.0,80.3,74.4,6.5,6.1,10.75599182,2.632149749,0.411176056,8.195486379,10.3510457,27.11892984,0,20957,5415,559,14,50.3,48.0,52.6,35.6,33.9,37.3,5857,9.4,8.5,10.3,1542,11.9,10.3,13.7,1960,14.7,13.6,15.9,2421,3.5,3.2,3.8,575,4
2607,442,378,323,341,291,323,269,164,76,227.6,206.5,88.0,80.5,6.8,6.3,1.470268469,0.74498378,0.124462434,1.078972902,1.601894209,3.41421052,0,2621,455,306,16,49.5,47.4,51.7,39.8,38.1,41.5,739,7.7,6.9,8.4,142,8.4,7.2,9.7,156,13.0,12.0,14.0,241,3.2,3.0,3.4,59,6
103718,10768,14361,15146,11062,11891,14829,13494,7921,4246,264.9,238.3,94.6,86.4,7.9,7.1,54.25350456,32.82684919,2.372810295,54.44975203,58.4460641,164.0807239,16,102917,22640,1470,49,37.8,35.5,39.9,32.2,30.5,33.8,26504,6.8,6.0,7.5,5557,6.4,5.3,7.5,5244,9.3,8.4,10.1,7663,2.9,2.7,3.1,2374,5
39764,4160,4318,4548,4968,4373,5147,6614,3947,1689,303.4,271.5,109.4,101.0,9.2,8.3,19.93554891,10.98779897,0.578804609,24.37621379,18.7684511,58.46875412,4,38021,10800,1359,37,41.8,39.5,43.9,32.1,30.4,33.9,10327,8.3,7.4,9.2,2654,8.5,7.1,10.0,2741,11.9,10.7,12.9,3814,3.3,3.1,3.6,1068,5
14523,331,190,374,532,389,1635,488,246,296,352.1,302.9,105.7,93.7,8.6,7.1,241.1959476,120.9713421,2.389557375,290.4058948,58.46948203,643.3136496,32,270772,63495,282,6,38.9,37.0,40.7,30.5,29.3,31.7,2523,6.7,6.0,7.4,1050,6.7,5.6,7.9,43,10.2,9.3,11.1,547,2.8,2.6,3.0,152,3
14523,331,190,374,532,389,1635,488,246,296,314.1,273.7,118.5,104.7,9.4,8.4,48.49681131,18.48058101,2.589635556,88.87158384,57.67824647,212.3501156,20,164094,37939,450,11,46.79391719745223,33.1,48.838694267515926,35.01929936305733,33.40611464968153,36.594713375796175,29836,6.4,6.0,6.8,1050,5.4,4.9,5.9,7107,10.4,9.9,10.9,547,3.0,2.9,3.1,152,4
14604,1550,1824,1542,1614,1713,2141,2114,1292,814,292.7,248.6,93.7,83.7,8.3,7.1,7.544719072,2.793507509,0.242370508,9.877222882,6.753891589,28.46229341,0,14773,4162,51,35,57.2,54.8,59.4,39.2,37.5,40.9,4525,11.3,10.3,12.5,1308,13.1,11.5,15.0,1516,15.5,14.3,16.7,1789,3.9,3.6,4.3,455,6
68700,8095,8270,7951,8921,7800,9505,10047,5359,2752,247.1,236.2,91.5,88.0,9.8,9.4,32.59402902,25.28624077,3.62155878,22.24671822,37.9616965,74.50063776,8,66290,16327,1044,26,36.0,33.8,38.2,35.01929936305733,33.40611464968153,36.594713375796175,14291,6.7,5.9,7.4,3590,6.2,5.2,7.4,3369,9.8,8.9,10.7,5299,2.8,2.6,3.1,1531,5
14523,331,190,374,532,389,1635,488,246,296,352.1,302.9,105.7,93.7,8.6,7.1,853.2981094,427.9699496,8.4537274,1027.392058,206.8521423,2275.901923,173,947328,197334,277,6,46.79391719745223,44.65812101910828,48.838694267515926,35.01929936305733,33.40611464968153,36.594713375796175,2523,5.5,4.9,6.1,1050,5.5,4.5,6.5,43,8.6,7.9,9.3,547,2.6,2.5,2.8,152,3
18432,2315,2681,2165,2086,1981,2237,2389,1569,1009,285.7,262.5,95.4,88.9,7.8,7.1,9.368807022,7.271747627,0.288022047,8.100215536,8.812180146,23.588682,506,18325,4816,261,5,42.9,41.0,44.6,30.3,29.1,31.5,4249,8.6,7.9,9.3,1200,8.1,7.2,9.2,1139,12.9,12.1,13.7,1804,4.0,3.8,4.2,559,6
38463,4807,5437,4234,4533,4517,5292,4920,2731,1992,284.4,240.5,99.6,87.2,7.0,5.8,14.98239309,7.522894135,0.564518942,29.13461127,18.27592339,64.55440135,0,38942,8978,537,13,41.5,38.9,43.9,31.3,29.4,33.4,9144,6.8,6.1,7.5,1980,7.3,6.1,8.5,2119,9.3,8.4,10.2,2712,2.8,2.6,3.0,812,3
14523,331,190,374,532,389,1635,488,246,296,352.1,302.9,105.7,93.7,8.6,7.1,163.7401016,82.12351844,1.622192957,197.1471378,39.69303391,436.7247601,21,184454,50170,279,6,46.79391719745223,44.65812101910828,48.838694267515926,35.01929936305733,33.40611464968153,36.594713375796175,2523,6.9,6.1,7.7,1050,6.6,5.4,7.9,43,9.2,8.3,10.2,547,2.9,2.6,3.1,152,5
14523,331,190,374,532,389,1635,488,246,296,264.9,238.3,94.6,86.4,7.9,7.1,98.00813631,59.30120711,4.286445949,98.3626544,105.5819318,296.4093488,64,183288,35410,1814,49,37.3,35.3,39.3,32.0,30.3,33.6,2523,5.9,5.3,6.5,1050,5.8,5.0,6.8,8331,8.7,7.9,9.5,547,2.6,2.4,2.8,152,4
70116,8046,9421,7993,7909,9034,10831,9090,5349,2443,230.8,212.0,80.3,74.4,6.5,6.1,36.1797612,8.853720884,1.383066458,27.56702917,34.81765029,91.21951954,10,69533,15510,51,14,51.0,48.5,53.2,38.2,36.5,40.0,20731,7.8,7.0,8.6,4212,10.1,8.6,11.6,5471,13.0,11.9,14.0,7052,3.0,2.8,3.3,1641,2
79604,9400,9374,9133,9288,9109,10654,11486,7515,3645,278.8,246.3,100.6,91.7,6.9,6.1,32.08206868,20.15560983,0.971863786,39.59288555,46.66002547,117.4370621,6,76012,20549,473,47,42.6,40.6,44.4,31.3,29.9,32.6,19589,8.6,7.8,9.5,5393,8.5,7.2,9.8,5307,12.5,11.5,13.4,7818,3.5,3.2,3.8,2185,5
36803,4877,5119,4023,4647,4256,5053,4343,2614,1871,302.7,265.0,104.9,96.0,7.4,6.6,18.88954888,11.8846745,0.832976635,21.08677071,22.99540221,61.5418879,0,36612,8393,944,23,41.1,38.8,43.3,35.0,33.2,36.6,9674,6.8,6.1,7.6,1885,5.8,4.8,6.8,1602,9.9,9.0,10.8,2725,2.9,2.7,3.2,808,5
4555,499,548,378,491,457,596,733,521,332,207.9,199.6,79.8,76.2,10.6,10.4,2.254884143,1.269357857,0.228642098,1.040715758,2.964463069,4.289010397,0,4741,1646,1832,50,38.4,36.1,40.8,28.8,27.1,30.6,1035,9.2,8.3,10.3,332,8.8,7.4,10.3,317,12.2,11.1,13.3,437,3.7,3.4,4.0,132,6
65456,6085,8675,10522,6785,7228,8737,8619,5487,3318,320.5,273.3,100.8,88.2,8.7,7.2,35.79184981,28.97386785,1.017075269,53.03102008,36.81914694,136.8042901,22,66615,16359,119,38,44.1,41.8,46.3,34.4,32.5,36.4,18533,7.6,6.9,8.4,4107,8.3,7.0,9.6,4448,11.2,10.2,12.1,6014,3.1,2.8,3.3,1649,4
121436,12174,190,374,532,12546,11855,11424,6150,3510,227.6,206.5,88.0,80.5,6.8,6.3,68.48619941,34.70189885,5.797552812,50.25936071,74.61742432,159.0364667,10,117806,18450,240,16,34.9,33.1,48.838694267515926,30.2,28.7,31.6,30003,5.0,4.6,9.4543949044586,4984,5.3,4.5,6.1,5244,7.9,7.2,8.5,7805,3.446242038216561,3.2075159235668798,3.71047770700637,2258,4
3221,402,335,364,392,389,463,525,255,96,276.9,256.7,112.8,105.6,9.6,8.5,2.096555914,1.511267388,0.091724321,0.952185811,2.585752294,3.695179798,0,3275,778,86,1,38.3,36.2,40.4,27.6,26.1,29.1,704,7.4,6.7,8.1,188,7.4,6.4,8.7,190,10.9,10.0,11.8,278,3.0,2.8,3.2,77,6
16898,1676,1981,1837,1756,2290,2580,2351,1639,788,253.1,225.8,85.1,77.8,8.1,7.4,14.34705473,2.975241691,0.287040935,8.953181162,6.205076211,25.21717014,0,16722,4308,149,42,56.1,53.7,58.4,38.5,36.5,40.2,5233,10.7,9.6,11.6,1448,13.0,11.3,14.8,1768,15.1,13.9,16.3,2055,3.8,3.5,4.1,511,4
68461,9402,9964,8510,8298,7794,8431,8185,5092,2785,191.3,174.8,65.9,61.2,7.1,6.7,47.81791778,2.452788688,2.269402618,27.02652208,25.14681487,77.50353789,14,68328,14853,398,24,53.6,51.8,55.3,41.3,39.9,42.6,21181,9.0,8.3,9.9,4638,9.8,8.5,11.2,5029,14.8,13.8,15.8,7585,3.6,3.4,3.9,1857,5
33830,4935,5344,5173,4459,3736,3855,3160,1972,1196,224.8,199.9,72.9,66.5,6.2,5.4,11.66883174,6.886968068,0.616444344,12.80035482,11.32937482,39.95455135,5,34527,6124,32,43,50.6,48.7,52.3,38.9,37.5,40.3,9597,7.8,7.2,8.4,1918,7.3,6.5,8.1,1792,14.2,13.4,15.0,3492,3.4,3.2,3.6,838,5
54401,6807,7181,6949,6570,6253,7223,6690,4018,2710,227.6,206.5,88.0,80.5,6.8,6.3,30.68050441,15.54578543,2.597192517,22.5152301,33.42717564,71.24528826,18,55334,12413,154,16,46.4,44.4,48.4,38.9,37.2,40.4,16265,7.2,6.5,8.0,3023,7.4,6.3,8.5,3097,11.7,10.7,12.6,4882,3.0,2.8,3.3,1264,5
13275,1420,1564,1543,1455,1604,1991,1799,1214,685,217.1,196.7,77.2,71.2,7.6,6.9,6.890254469,1.45300991,0.274306544,6.205846063,5.073313105,17.22427822,4,13407,3480,13,0,52.7,50.5,54.6,35.9,34.3,37.4,3801,10.6,9.7,11.6,1117,12.2,10.6,13.8,1287,16.4,15.3,17.4,1732,4.0,3.7,4.3,418,6
6191,798,799,624,719,640,828,825,552,406,218.2,193.1,84.8,77.9,6.9,6.5,3.770137937,1.673219386,0.231465284,2.506886724,4.238953217,8.016937435,0,6214,1749,334,15,48.7,46.5,50.8,35.0,33.4,36.7,1658,9.0,8.1,10.0,425,8.3,7.1,9.6,393,12.3,11.3,13.4,585,3.5,3.2,3.8,164,6
17556,1966,2096,1705,1768,1802,2538,2804,1681,1196,218.2,193.1,84.8,77.9,6.9,6.5,10.69109056,4.744797213,0.656372885,7.108852096,12.02052377,22.73386426,0,17711,5374,360,15,45.2,42.8,47.8,37.8,35.9,39.6,5236,9.0,8.1,10.0,1246,8.3,7.0,9.8,1154,12.2,11.0,13.4,1691,3.5,3.2,3.8,482,6
28875,3668,3717,3554,3144,3194,3872,3853,2665,1208,224.8,199.9,72.9,66.5,6.2,5.4,9.959725586,5.878250161,0.5261552,10.92551716,9.669988114,34.10250282,8,28109,7221,1607,43,50.8,48.9,52.8,38.7,37.0,40.2,8577,9.5,8.6,10.4,2112,9.6,8.3,11.0,2132,14.4,13.4,15.4,3199,3.6,3.4,3.9,806,5
6272,524,617,659,601,674,1070,1140,696,291,228.7,202.9,79.1,71.9,7.0,6.1,2.870835284,1.983648804,0.086452984,2.968020362,2.033731912,7.624556929,0,6423,2045,423,10,54.9,53.1,56.7,39.1,37.6,40.5,2055,10.8,10.0,11.5,566,11.7,10.5,13.0,617,13.073503184713378,12.088089171974522,14.05372611464968,1100,3.446242038216561,3.2075159235668798,3.71047770700637,255,6
7027,1151,1271,823,819,791,770,690,422,290,224.8,199.9,72.9,66.5,6.2,5.4,2.42379192,1.430526888,0.128044765,2.658826288,2.35328161,8.299161465,0,7098,1519,1505,43,48.9,46.7,50.9,37.3,35.8,38.9,1798,8.4,7.8,9.1,406,7.7,6.8,8.6,370,14.7,13.8,15.6,708,3.6,3.4,3.8,172,6
14523,331,190,374,532,389,1635,488,246,296,228.7,202.9,79.1,71.9,7.0,6.1,132.3710475,91.46385775,3.98625169,136.8521442,93.77313459,351.5599077,78,285506,56014,357,10,39.1,37.6,40.6,32.0,30.7,33.1,2523,6.4,5.9,6.9,1050,7.0,6.1,7.8,43,12.6,11.9,13.4,547,3.1,2.9,3.3,152,3
57511,6227,6834,7078,6801,6699,8775,7662,4536,2899,375.1,304.1,112.9,94.8,10.2,7.4,37.11306235,26.17131579,0.48852338,60.97713518,19.0700693,143.9319367,10,58537,13935,846,32,45.4,43.3,47.2,32.2,30.8,33.4,14751,7.8,7.1,8.6,3581,9.1,7.8,10.4,4149,11.7,10.8,12.6,5362,3.1,2.9,3.4,1420,5
6021,752,707,569,710,631,779,865,595,413,302.7,265.0,104.9,96.0,7.4,6.6,3.090345184,1.944342178,0.136275638,3.449812419,3.762066047,10.06830169,0,5923,1742,130,23,43.9,41.4,46.2,35.6,33.7,37.5,1658,8.2,7.4,9.1,382,6.7,5.7,7.8,312,11.0,9.9,12.0,511,3.3,3.1,3.6,155,6
4165,848,805,497,447,383,483,384,219,99,240.4,219.1,92.8,84.8,9.2,8.6,2.233016146,1.907269605,0.269094969,1.600406921,2.554041724,4.522683865,0,4177,665,1443,41,46.79391719745223,44.65812101910828,48.838694267515926,35.01929936305733,33.40611464968153,36.594713375796175,1229,12.1,7.812070063694268,13.0,317,11.3,10.0,12.5,296,18.4,12.088089171974522,19.5,484,3.446242038216561,3.2075159235668798,3.71047770700637,128,6
14523,331,190,374,532,389,1635,488,246,296,191.3,174.8,65.9,61.2,7.1,6.7,107.495847,5.513928874,5.10167251,60.7562817,56.53065397,174.229846,18,149645,29151,977,24,47.0,45.1,48.9,38.7,37.2,40.1,2523,6.6,6.0,7.2,7786,7.2,6.2,8.3,8554,11.0,10.1,11.8,547,2.8,2.6,2.9,152,3
25571,2897,3049,2944,2998,2896,3598,3414,2343,1432,273.1,236.3,86.6,79.0,7.0,6.3,14.26210586,2.775622008,0.509211857,15.90660973,11.41970197,45.34907235,4,25714,6773,1026,25,55.3,53.1,57.3,42.8,40.9,44.7,8619,10.7,9.6,11.7,2153,12.4,10.7,14.1,2507,14.8,13.6,16.0,2989,3.9,3.6,4.3,795,6
6054,757,794,636,638,711,855,858,542,263,273.1,236.3,86.6,79.0,7.0,6.3,3.376590235,0.657135647,0.120557216,3.765930754,2.703643806,10.73650948,0,6255,1620,705,25,49.5,47.1,52.1,35.9,33.9,37.9,1664,9.7,8.7,10.8,450,11.5,9.7,13.4,533,13.5,12.3,14.7,628,3.6,3.3,3.9,167,6
60115,6258,7484,7277,6988,8209,9462,7669,4498,2270,255.0,223.5,86.2,78.1,7.1,6.2,27.30863177,24.55866355,0.648413559,29.26545126,23.29657287,86.71952412,6,58503,13167,1213,33,46.2,44.4,48.2,34.3,32.9,35.7,16410,8.1,7.5,8.9,3886,8.7,7.6,10.0,4164,14.0,13.1,14.9,6678,3.5,3.3,3.7,1664,5
32461,3624,4002,3762,4559,4607,4633,3985,2400,889,265.2,240.7,86.8,80.1,6.9,6.0,18.83712089,9.285969062,0.330716443,17.67123113,12.61904215,44.35410432,0,31586,6317,336,9,44.4,42.5,46.2,36.4,34.9,37.8,9288,7.8,7.1,8.5,1998,9.1,7.9,10.3,2313,11.7,10.9,12.5,2987,3.0,2.8,3.2,774,3
5575,851,749,633,753,616,768,597,416,192,213.5,185.8,72.3,65.0,5.6,5.0,1.545144793,0.971916285,0.080839918,2.592389184,1.655381045,5.669817875,0,5887,1155,1108,28,44.5,42.6,46.3,32.1,30.5,33.6,1314,8.1,7.4,8.8,331,9.1,8.0,10.4,374,11.9,11.1,12.6,486,3.2,3.0,3.5,133,6
73952,6873,7684,8337,8468,9269,10934,11010,6855,4522,320.5,273.3,100.8,88.2,8.7,7.2,40.43752868,32.73459233,1.149088706,59.91429352,41.59816601,154.5610924,14,75619,21498,801,38,52.5,50.2,54.8,37.3,35.4,39.1,22652,9.1,8.2,10.1,5513,9.7,8.4,11.2,5915,12.7,11.7,13.8,7728,3.5,3.2,3.8,2100,5
15673,2140,2053,2137,2503,2051,1896,1468,935,490,224.8,199.9,72.9,66.5,6.2,5.4,5.406018324,3.190642936,0.285590665,5.930238283,5.248752336,18.51042517,0,15804,2754,1610,43,49.6,47.6,51.6,39.0,37.5,40.6,4622,7.6,7.0,8.2,895,6.7,6.0,7.4,789,14.7,13.8,15.6,1743,3.3,3.2,3.6,397,6
28666,3590,3720,3388,3358,3660,3937,3621,2290,1102,292.7,248.6,93.7,83.7,8.3,7.1,14.80943008,5.483339239,0.475745891,19.38787121,13.25712519,55.86826232,6,28659,6536,28,35,55.6,53.4,57.7,39.6,37.8,41.2,8701,9.0,8.1,9.9,1969,11.1,9.5,12.8,2444,13.4,12.3,14.5,2949,3.3,3.1,3.6,731,5
5191,722,691,576,593,574,654,659,474,248,224.8,199.9,72.9,66.5,6.2,5.4,1.790508589,1.056761787,0.094589494,1.964133665,1.738421067,6.130773753,0,5599,1286,441,43,50.1,48.0,52.3,36.4,34.8,38.0,1416,9.7,8.8,10.6,376,9.5,8.1,10.9,371,14.4,13.4,15.5,561,3.7,3.5,4.0,145,6
8897,1071,1168,1764,1114,790,984,924,602,480,206.7,189.1,73.9,68.5,6.2,5.8,2.551941516,2.906189808,0.282044818,2.976136922,5.099370314,10.51914354,0,9132,2000,1356,36,43.7,41.3,46.0,33.6,32.0,35.3,2382,7.4,6.6,8.2,524,7.4,6.3,8.6,526,9.9,9.0,10.8,699,2.8,2.6,3.0,197,6
8313,1102,1212,905,823,927,1046,1118,788,392,273.1,236.3,86.6,79.0,7.0,6.3,4.636536939,0.902340376,0.165542144,5.17115665,3.712486118,14.74274915,0,8300,2185,541,25,49.4,46.8,51.8,35.0,33.1,36.9,2169,9.7,8.7,10.7,602,11.1,9.4,12.9,688,13.1,11.9,14.2,809,3.5,3.2,3.8,218,6
6050,877,886,580,682,639,707,825,549,305,192.6,181.6,73.9,68.9,5.8,5.5,2.372808698,2.131389208,0.155198243,1.341602592,3.179839563,4.811145543,0,5942,1565,453,12,41.5,39.3,43.7,31.8,30.0,33.6,1410,8.3,7.5,9.2,369,7.9,6.8,9.2,351,12.1,11.1,13.2,538,3.4,3.2,3.7,150,6
14523,331,190,374,532,389,1635,488,246,296,279.6,243.8,96.2,87.1,7.2,6.2,293.2853362,150.6383811,6.830766555,425.5053829,289.1754599,1118.247859,121,724153,123774,203,4,43.4,42.1,44.7,33.3,32.3,34.3,2523,6.3,5.9,6.8,1050,6.3,5.6,7.0,43,12.0,11.4,12.7,547,3.1,3.0,3.3,152,3
48518,6086,6263,6067,6170,6508,6887,5642,3437,1458,230.9,214.6,77.3,72.9,8.3,7.6,31.85743181,10.7060081,1.14009214,21.44459026,20.63023873,70.0993796,4,45831,9425,58,17,48.7,46.4,50.9,35.3,33.6,37.0,13183,8.2,7.4,9.1,3074,10.1,8.7,11.7,3781,13.0,12.0,14.1,4863,3.0,2.8,3.3,1135,2
8232,875,906,818,747,799,1243,1270,982,592,224.8,199.9,72.9,66.5,6.2,5.4,2.839427221,1.675835682,0.150002064,3.114765619,2.756825702,9.722313531,0,8403,2707,1621,43,56.5,54.5,58.4,40.5,38.9,42.1,2675,8.607802547770701,7.812070063694268,9.4543949044586,812,11.9,10.4,13.5,788,13.073503184713378,12.088089171974522,14.05372611464968,1228,3.446242038216561,3.2075159235668798,3.71047770700637,311,6
33615,3869,3812,4380,3734,4078,4761,4492,2972,1517,217.1,196.7,77.2,71.2,7.6,6.9,17.44752572,3.679316619,0.69459996,15.71446444,12.84666064,43.61537569,0,33895,8501,8,0,55.7,54.2,57.4,39.1,37.7,40.4,10410,9.8,9.1,10.6,2618,10.8,9.6,12.0,2870,17.5,16.6,18.5,4664,4.0,3.8,4.2,1068,5
14523,331,190,374,532,389,1635,488,246,296,278.8,246.3,100.6,91.7,6.9,6.1,900.0111645,565.4334217,27.26408533,1110.715128,1308.972444,3294.509093,450,2118119,386511,1582,47,46.79391719745223,44.65812101910828,48.838694267515926,35.01929936305733,33.40611464968153,36.594713375796175,2523,8.607802547770701,7.812070063694268,9.4543949044586,1050,4.1,7.835095541401274,10.438566878980891,43,8.5,7.9,9.1,547,3.446242038216561,3.2075159235668798,2.5,152,1
